file_name; file_size; metadata_image_format; metadata_image_width; metadata_image_height; metadata_image_dpi; product_code_from_file_name; possible_product_codes; filename_logo_removed; filename_is_box_offer; filename_is_box_front_offer; filename_is_box_back_offer; filename_older_version; filename_is_offer; filename_is_label; filename_dpi; filename_image_sequence; product_code_from_db; products; warnings; errors
2-SFC1001-01.JPG; 22768; JPEG; 769; 388; 96; 2-SFC1001-01; 2-SFC1001/01-KALORIK|2-SFC1001/01|2-SFC1001-KALORIK|2-SFC1001-01-KALORIK|2-SFC1001-01|2-SFC1001; False; False; False; False; False; False; False; -1; -1; 2-sfc1001/01; 2145~"B9280813-9EC3-4FA7-ACD3-E2C042E6D17F"~"2-sfc1001/01"~"5 szmatek + 2 bawełniane nakładki do modelu sfc1001"~"oem stclc 39654"; PCE: Product code from file does not match database product code; 
2-SFC1002-01.jpg; 34114; JPEG; 600; 460; 96; 2-SFC1002-01; 2-SFC1002/01-KALORIK|2-SFC1002/01|2-SFC1002-KALORIK|2-SFC1002-01-KALORIK|2-SFC1002-01|2-SFC1002; False; False; False; False; False; False; False; -1; -1; 2-sfc1002/01; 2177~"CB5DD290-4EEF-4BA8-BF66-E9C5C1C82E4E"~"2-sfc1002/01"~"anti-calc cartridge st. tkg sfc 1002 a/c"~"oem stacl 39961"; DPI: Metadata does not contain DPI information. Default value will be used.|PCE: Product code from file does not match database product code; 
2-SI12-01.jpg; 7790; JPEG; 220; 220; 72; 2-SI12-01; 2-SI12/01-KALORIK|2-SI12/01|2-SI12-KALORIK|2-SI12-01-KALORIK|2-SI12-01|2-SI12; False; False; False; False; False; False; False; -1; -1; 2-si12/01; 1764~"46F8462F-4364-4CC5-AC49-A7579C688A31"~"2-si12/01"~"filtr antywapienny si12"~"oem stacl 27745"; PCE: Product code from file does not match database product code; 
2-SI12-01_00.JPG; 10614; JPEG; 300; 800; 72; 2-SI12-01; 2-SI12/01-KALORIK|2-SI12/01|2-SI12-KALORIK|2-SI12-01-KALORIK|2-SI12-01|2-SI12; False; False; False; False; False; False; False; -1; 0; 2-si12/01; 1764~"46F8462F-4364-4CC5-AC49-A7579C688A31"~"2-si12/01"~"filtr antywapienny si12"~"oem stacl 27745"; PCE: Product code from file does not match database product code; 
2-SIS1000-01.jpg; 29648; JPEG; 366; 370; 96; 2-SIS1000-01; 2-SIS1000/01-KALORIK|2-SIS1000/01|2-SIS1000-KALORIK|2-SIS1000-01-KALORIK|2-SIS1000-01|2-SIS1000; False; False; False; False; False; False; False; -1; -1; 2-sis1000/01; 2067~"EE3D12FB-0CDA-4AFE-9D8B-B2688C51FCC6"~"2-sis1000/01"~"filtr antywapienny sis1000"~""; DPI: Metadata does not contain DPI information. Default value will be used.|PCE: Product code from file does not match database product code; 
2-SIS1002-01.jpg; 79870; JPEG; 800; 600; 96; 2-SIS1002-01; 2-SIS1002/01-KALORIK|2-SIS1002/01|2-SIS1002-KALORIK|2-SIS1002-01-KALORIK|2-SIS1002-01|2-SIS1002; False; False; False; False; False; False; False; -1; -1; 2-sis1002/01; 2217~"199DD440-3E30-4693-BF9B-EFE495FB3C11"~"2-sis1002/01"~"filtr antywapienny sis1002"~"oem stacl 39739"; DPI: Metadata does not contain DPI information. Default value will be used.|PCE: Product code from file does not match database product code; 
2-SP2-01.jpg; 38706; JPEG; 334; 370; 96; 2-SP2-01; 2-SP2/01-KALORIK|2-SP2/01|2-SP2-KALORIK|2-SP2-01-KALORIK|2-SP2-01|2-SP2; False; False; False; False; False; False; False; -1; -1; 2-sp2/01; 2022~"BA7B2608-7230-4DAF-AB7A-D6D005A958CE"~"2-sp2/01"~"szczotka do polerki do butów"~""; DPI: Metadata does not contain DPI information. Default value will be used.|PCE: Product code from file does not match database product code; 
2-WM1003-01.jpg; 16628; JPEG; 232; 360; 72; 2-WM1003-01; 2-WM1003/01-KALORIK|2-WM1003/01|2-WM1003-KALORIK|2-WM1003-01-KALORIK|2-WM1003-01|2-WM1003; False; False; False; False; False; False; False; -1; -1; 2-wm1003/01; 2133~"F0EDDCD3-A6D5-452A-B564-6E366D6731A3"~"2-wm1003/01"~"50 patyczków do gofrów"~"oem wos 39732"; PCE: Product code from file does not match database product code; 
808-SCHOTT.jpg; 70410; JPEG; 1200; 900; 72; 808-SCHOTT; 808-SCHOTT-KALORIK|808-SCHOTT; False; False; False; False; False; False; False; -1; -1; 808-schott; 1223~"1EF36641-0357-4028-BF93-69269E042E48"~"808-schott"~"lampa nagrzewająca"~""; ; 
812-SCHOTT_01.jpg; 64969; JPEG; 1000; 1000; 72; 812-SCHOTT; 812-SCHOTT-KALORIK|812-SCHOTT; False; False; False; False; False; False; False; -1; 1; 812-schott; 703~"64D18009-A089-4055-B6A6-EE3F090B4492"~"812-schott"~"lampa nagrzewająca"~""; ; 
812-SCHOTT_02.jpg; 11119; JPEG; 400; 360; 1; 812-SCHOTT; 812-SCHOTT-KALORIK|812-SCHOTT; False; False; False; False; False; False; False; -1; 2; 812-schott; 703~"64D18009-A089-4055-B6A6-EE3F090B4492"~"812-schott"~"lampa nagrzewająca"~""; ; 
812-SCHOTT_1.jpg; 19062; JPEG; 453; 600; 300; 812-SCHOTT; 812-SCHOTT-KALORIK|812-SCHOTT; False; False; False; False; False; False; False; -1; 1; 812-schott; 703~"64D18009-A089-4055-B6A6-EE3F090B4492"~"812-schott"~"lampa nagrzewająca"~""; ; 
812-SCHOTT_offer.jpg; 19062; JPEG; 453; 600; 300; 812-SCHOTT; 812-SCHOTT-KALORIK|812-SCHOTT; False; False; False; False; False; True; False; -1; -1; 812-schott; 703~"64D18009-A089-4055-B6A6-EE3F090B4492"~"812-schott"~"lampa nagrzewająca"~""; ; 
818-ORANGE-SCHOTT_01.jpg; 22005; JPEG; 576; 576; 96; 818-ORANGE-SCHOTT; 818-ORANGE-SCHOTT-KALORIK|818-ORANGE-SCHOTT; False; False; False; False; False; False; False; -1; 1; 818-orange-schott; 896~"0A9727D1-D773-4771-94C9-D5CC41E32B25"~"818-orange-schott"~"lampa nagrzewająca"~""; DPI: Metadata does not contain DPI information. Default value will be used.; 
818-SCHOTT_1.jpg; 33404; JPEG; 489; 600; 300; 818-SCHOTT; 818-SCHOTT-KALORIK|818-SCHOTT; False; False; False; False; False; False; False; -1; 1; 818-schott; 874~"813ED00F-7340-41EF-BA91-FA26DA70F717"~"818-schott"~"lampa nagrzewająca"~""; ; 
834-SCHOTT_01.jpg; 134645; JPEG; 1200; 900; 72; 834-SCHOTT; 834-SCHOTT-KALORIK|834-SCHOTT; False; False; False; False; False; False; False; -1; 1; 834-schott; 179~"F2C34572-87B7-43F8-ACD8-F9BB3D73E5DD"~"834-schott"~"mini solarium"~"oem uva 16405"; ; 
834-SCHOTT_01L.jpg; 60287; JPEG; 1200; 900; 100; 834-SCHOTT; 834-SCHOTT-KALORIK|834-SCHOTT; True; False; False; False; False; False; False; -1; 1; 834-schott; 179~"F2C34572-87B7-43F8-ACD8-F9BB3D73E5DD"~"834-schott"~"mini solarium"~"oem uva 16405"; ; 
834-SCHOTT_02.jpg; 111147; JPEG; 1200; 900; 96; 834-SCHOTT; 834-SCHOTT-KALORIK|834-SCHOTT; False; False; False; False; False; False; False; -1; 2; 834-schott; 179~"F2C34572-87B7-43F8-ACD8-F9BB3D73E5DD"~"834-schott"~"mini solarium"~"oem uva 16405"; DPI: Metadata does not contain DPI information. Default value will be used.; 
834-SCHOTT_offer.jpg; 45401; JPEG; 800; 600; 96; 834-SCHOTT; 834-SCHOTT-KALORIK|834-SCHOTT; False; False; False; False; False; True; False; -1; -1; 834-schott; 179~"F2C34572-87B7-43F8-ACD8-F9BB3D73E5DD"~"834-schott"~"mini solarium"~"oem uva 16405"; DPI: Metadata does not contain DPI information. Default value will be used.; 
836-SCHOTT_00.PNG; 872293; PNG; 800; 1050; 96; 836-SCHOTT; 836-SCHOTT-KALORIK|836-SCHOTT; False; False; False; False; False; False; False; -1; 0; 836-schott; 178~"9D93C983-5A61-4337-9989-6C9EFB4A0750"~"836-schott"~"mini solarium"~"oem uva 16404"; DPI: Metadata does not contain DPI information. Default value will be used.; 
836-SCHOTT_01.jpg; 143091; JPEG; 1200; 900; 72; 836-SCHOTT; 836-SCHOTT-KALORIK|836-SCHOTT; False; False; False; False; False; False; False; -1; 1; 836-schott; 178~"9D93C983-5A61-4337-9989-6C9EFB4A0750"~"836-schott"~"mini solarium"~"oem uva 16404"; ; 
836-SCHOTT_02.jpg; 105465; JPEG; 1200; 900; 72; 836-SCHOTT; 836-SCHOTT-KALORIK|836-SCHOTT; False; False; False; False; False; False; False; -1; 2; 836-schott; 178~"9D93C983-5A61-4337-9989-6C9EFB4A0750"~"836-schott"~"mini solarium"~"oem uva 16404"; ; 
836C-SCHOTT_01.jpg; 136775; JPEG; 1200; 900; 72; 836C-SCHOTT; 836C-SCHOTT-KALORIK|836C-SCHOTT; False; False; False; False; False; False; False; -1; 1; gb836c-schott; 2504~"68CE3818-0286-4268-84EC-0B6AC0BA49E5"~"gb836c-schott"~"mini solarium - colagen"~"oem uva 16724"; PCE: Product code from file does not match database product code; 
836C-SCHOTT_02.jpg; 101321; JPEG; 1200; 900; 72; 836C-SCHOTT; 836C-SCHOTT-KALORIK|836C-SCHOTT; False; False; False; False; False; False; False; -1; 2; gb836c-schott; 2504~"68CE3818-0286-4268-84EC-0B6AC0BA49E5"~"gb836c-schott"~"mini solarium - colagen"~"oem uva 16724"; PCE: Product code from file does not match database product code; 
838-SCHOTT_01.jpg; 117067; JPEG; 1200; 900; 72; 838-SCHOTT; 838-SCHOTT-KALORIK|838-SCHOTT; False; False; False; False; False; False; False; -1; 1; 838-schott; 177~"ECEBC3F6-81F6-465C-89A6-1FE50D650B21"~"838-schott"~"mini solarium"~""; ; 
838-SCHOTT_02.jpg; 79273; JPEG; 1200; 900; 72; 838-SCHOTT; 838-SCHOTT-KALORIK|838-SCHOTT; False; False; False; False; False; False; False; -1; 2; 838-schott; 177~"ECEBC3F6-81F6-465C-89A6-1FE50D650B21"~"838-schott"~"mini solarium"~""; ; 
838-SCHOTT_offer.jpg; 82871; JPEG; 1000; 1000; 72; 838-SCHOTT; 838-SCHOTT-KALORIK|838-SCHOTT; False; False; False; False; False; True; False; -1; -1; 838-schott; 177~"ECEBC3F6-81F6-465C-89A6-1FE50D650B21"~"838-schott"~"mini solarium"~""; ; 
912-SCHOTT_02.jpg; 126737; JPEG; 1200; 900; 72; 912-SCHOTT; 912-SCHOTT-KALORIK|912-SCHOTT; False; False; False; False; False; False; False; -1; 2; 912-schott; 176~"0534F34F-2DD1-4D61-88A0-9C6DFCB042B3"~"912-schott"~"mini solarium"~""; ; 
912-SCHOTT_03.jpg; 73730; JPEG; 1200; 900; 72; 912-SCHOTT; 912-SCHOTT-KALORIK|912-SCHOTT; False; False; False; False; False; False; False; -1; 3; 912-schott; 176~"0534F34F-2DD1-4D61-88A0-9C6DFCB042B3"~"912-schott"~"mini solarium"~""; ; 
ACM1002_01.jpg; 31483; JPEG; 1200; 899; 96; ACM1002; ACM1002-KALORIK|ACM1002; False; False; False; False; False; False; False; -1; 1; acm1002-kalorik; 2627~"0B2B512A-F845-4F41-A7B7-45BAE00DF96A"~"acm1002-kalorik"~"klimatyzator przenośny 9000 btu"~"oem ac 44597"; PCE: Product code from file does not match database product code; 
ACM1002_2.jpg; 35875; JPEG; 1000; 750; 96; ACM1002; ACM1002-KALORIK|ACM1002; False; False; False; False; False; False; False; -1; 2; acm1002-kalorik; 2627~"0B2B512A-F845-4F41-A7B7-45BAE00DF96A"~"acm1002-kalorik"~"klimatyzator przenośny 9000 btu"~"oem ac 44597"; DPI: Metadata does not contain DPI information. Default value will be used.|PCE: Product code from file does not match database product code; 
ACM1003_01.jpg; 53683; JPEG; 1200; 900; 96; ACM1003; ACM1003-KALORIK|ACM1003; False; False; False; False; False; False; False; -1; 1; acm1003-kalorik; 2628~"4D6E5339-1974-4422-82CB-8F8FDA3CD8AA"~"acm1003-kalorik"~"klimatyzator przenośny 9000 btu, sterowanie elektroniczne"~"oem ac 44598"; DPI: Metadata does not contain DPI information. Default value will be used.|PCE: Product code from file does not match database product code; 
ACM1003_02.jpg; 139822; JPEG; 1200; 900; 72; ACM1003; ACM1003-KALORIK|ACM1003; False; False; False; False; False; False; False; -1; 2; acm1003-kalorik; 2628~"4D6E5339-1974-4422-82CB-8F8FDA3CD8AA"~"acm1003-kalorik"~"klimatyzator przenośny 9000 btu, sterowanie elektroniczne"~"oem ac 44598"; PCE: Product code from file does not match database product code; 
ACM1003_offer.jpg; 122276; JPEG; 1000; 750; 96; ACM1003; ACM1003-KALORIK|ACM1003; False; False; False; False; False; True; False; -1; -1; acm1003-kalorik; 2628~"4D6E5339-1974-4422-82CB-8F8FDA3CD8AA"~"acm1003-kalorik"~"klimatyzator przenośny 9000 btu, sterowanie elektroniczne"~"oem ac 44598"; DPI: Metadata does not contain DPI information. Default value will be used.|PCE: Product code from file does not match database product code; 
ACM1004_01.jpg; 52460; JPEG; 1000; 750; 72; ACM1004; ACM1004-KALORIK|ACM1004; False; False; False; False; False; False; False; -1; 1; acm1004-kalorik; 2817~"84489A98-767C-4365-84A1-33F807691EE5"~"acm1004-kalorik"~"klimatyzator przenośny 9000 btu, sterowanie elektroniczne"~"oem ac 45874"; PCE: Product code from file does not match database product code; 
ACM1004_01L.jpg; 30151; JPEG; 1000; 750; 72; ACM1004; ACM1004-KALORIK|ACM1004; True; False; False; False; False; False; False; -1; 1; acm1004-kalorik; 2817~"84489A98-767C-4365-84A1-33F807691EE5"~"acm1004-kalorik"~"klimatyzator przenośny 9000 btu, sterowanie elektroniczne"~"oem ac 45874"; PCE: Product code from file does not match database product code; 
ACM1004_02.jpg; 111440; JPEG; 1000; 750; 72; ACM1004; ACM1004-KALORIK|ACM1004; False; False; False; False; False; False; False; -1; 2; acm1004-kalorik; 2817~"84489A98-767C-4365-84A1-33F807691EE5"~"acm1004-kalorik"~"klimatyzator przenośny 9000 btu, sterowanie elektroniczne"~"oem ac 45874"; PCE: Product code from file does not match database product code; 
AP1_01.jpg; 77108; JPEG; 1200; 900; 96; AP1; AP1-KALORIK|AP1; False; False; False; False; False; False; False; -1; 1; ap1-team; 2682~"814DB95A-B866-43F6-BEAD-775CC6106AC6"~"ap1-team"~"oczyszczacz powietrza z generatorem ionów"~"oem ap 14837"; DPI: Metadata does not contain DPI information. Default value will be used.|PCE: Product code from file does not match database product code; 
AP1_02.jpg; 60258; JPEG; 1200; 900; 72; AP1; AP1-KALORIK|AP1; False; False; False; False; False; False; False; -1; 2; ap1-team; 2682~"814DB95A-B866-43F6-BEAD-775CC6106AC6"~"ap1-team"~"oczyszczacz powietrza z generatorem ionów"~"oem ap 14837"; PCE: Product code from file does not match database product code; 
AP1_03.jpg; 74581; JPEG; 1200; 900; 72; AP1; AP1-KALORIK|AP1; False; False; False; False; False; False; False; -1; 3; ap1-team; 2682~"814DB95A-B866-43F6-BEAD-775CC6106AC6"~"ap1-team"~"oczyszczacz powietrza z generatorem ionów"~"oem ap 14837"; PCE: Product code from file does not match database product code; 
AP1_filtry.jpg; 104497; JPEG; 1200; 900; 72; AP1; AP1-KALORIK|AP1; False; False; False; False; False; False; False; -1; -1; ap1-team; 2682~"814DB95A-B866-43F6-BEAD-775CC6106AC6"~"ap1-team"~"oczyszczacz powietrza z generatorem ionów"~"oem ap 14837"; ATR: Attribute filtry was not processed|PCE: Product code from file does not match database product code; 
AP2000_01.jpg; 37252; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 1; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
AP2000_02.jpg; 89795; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 2; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
AP2000_03.jpg; 73998; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 3; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
AP2000_04.jpg; 69536; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 4; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
AP2000_05.jpg; 141570; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 5; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
AP2000_06.jpg; 69608; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 6; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
AP2000_07.jpg; 74731; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 7; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
AP2000_08.jpg; 66139; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 8; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
AP2000_09.jpg; 79163; JPEG; 1200; 900; 72; AP2000; AP2000-KALORIK|AP2000; False; False; False; False; False; False; False; -1; 9; ap2000-kalork; 3029~"A348EAFA-6EC5-4BC5-AE1B-21885B0470AC"~"ap2000-kalork"~"oczyszczacz powietrza z generatorem jonów"~"oem ap 48480"; PCE: Product code from file does not match database product code; 
